Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Price (IDR)
2025-07-03,Magnesium,Mineral,145,12.06,3249.15,0.18,3,Canada,Amazon,409678
2025-07-03,Vitamin C,Vitamin,137,24.06,5214.1,0.22,2,USA,Amazon,609973
2025-07-03,Whey Protein,Protein,139,15.17,7062.23,0.07,1,Canada,Amazon,757043
2025-07-03,Zinc,Mineral,143,15.33,5940.84,0.06,0,Canada,Amazon,607013
2025-07-04,Ashwagandha,Herbal,149,58.08,3295.72,0.24,2,USA,Amazon,361509
2025-07-04,BCAA,Amino Acid,130,23.89,5964.91,0.24,0,UK,Amazon,747204
2025-07-04,Biotin,Vitamin,153,21.06,5214.48,0.06,1,UK,Amazon,574764
2025-07-04,Fish Oil,Omega,158,35.98,4701.42,0.24,2,Canada,Amazon,506986
2025-07-04,Iron Supplement,Mineral,137,18.31,4751.63,0.24,2,USA,Amazon,494816
2025-07-04,Magnesium,Mineral,157,12.06,3287.51,0.17,3,Canada,Amazon,366350
2025-07-04,Vitamin C,Vitamin,142,24.06,4837.58,0.24,2,USA,Amazon,554523
2025-07-04,Whey Protein,Protein,146,15.17,6535.73,0.07,1,Canada,Amazon,724891
2025-07-04,Zinc,Mineral,142,15.33,5590.7,0.06,0,Canada,Amazon,597893
2025-07-05,Ashwagandha,Herbal,162,58.08,3879.45,0.24,2,USA,Amazon,396450
2025-07-05,BCAA,Amino Acid,154,23.89,5681.22,0.23,0,UK,Amazon,623621
2025-07-05,Biotin,Vitamin,144,21.06,5893.74,0.06,1,UK,Amazon,608563
2025-07-05,Fish Oil,Omega,168,35.98,5029.92,0.24,2,Canada,Amazon,577720
2025-07-05,Iron Supplement,Mineral,153,18.31,4326.16,0.24,2,USA,Amazon,452573
2025-07-05,Magnesium,Mineral,158,12.06,3522.53,0.17,3,Canada,Amazon,358468
2025-07-05,Vitamin C,Vitamin,139,24.06,4713.67,0.22,2,USA,Amazon,555326
2025-07-05,Whey Protein,Protein,152,15.17,6429.92,0.07,1,Canada,Amazon,760966
2025-07-05,Zinc,Mineral,146,15.33,6335.96,0.06,0,Canada,Amazon,658853
2025-07-06,Ashwagandha,Herbal,147,58.08,3325.36,0.25,2,USA,Amazon,348865
2025-07-06,BCAA,Amino Acid,156,23.89,5806.67,0.25,0,UK,Amazon,685408
2025-07-06,Biotin,Vitamin,144,21.06,6175.12,0.06,1,UK,Amazon,618214
2025-07-06,Fish Oil,Omega,167,35.98,4686.64,0.24,2,Canada,Amazon,587147
2025-07-06,Iron Supplement,Mineral,147,18.31,4331.18,0.22,2,USA,Amazon,514735
2025-07-06,Magnesium,Mineral,163,12.06,3637.43,0.18,3,Canada,Amazon,393100
2025-07-06,Vitamin C,Vitamin,154,24.06,5440.63,0.23,2,USA,Amazon,621507
2025-07-06,Whey Protein,Protein,165,15.17,6020.84,0.07,1,Canada,Amazon,710632
2025-07-06,Zinc,Mineral,148,15.33,6585.71,0.06,0,Canada,Amazon,583902
2025-07-07,Ashwagandha,Herbal,161,58.08,3872.7,0.23,2,USA,Amazon,371798
2025-07-07,BCAA,Amino Acid,136,23.89,5742.78,0.24,0,UK,Amazon,638860
2025-07-07,Biotin,Vitamin,157,21.06,5493.79,0.06,1,UK,Amazon,627236
2025-07-07,Fish Oil,Omega,150,35.98,5349.71,0.24,2,Canada,Amazon,559070
2025-07-07,Iron Supplement,Mineral,160,18.31,4127.93,0.24,2,USA,Amazon,480244
2025-07-07,Magnesium,Mineral,146,12.06,3799.45,0.17,3,Canada,Amazon,413936
2025-07-07,Vitamin C,Vitamin,147,24.06,5485.6,0.24,2,USA,Amazon,614021
2025-07-07,Whey Protein,Protein,161,15.17,6587.75,0.07,1,Canada,Amazon,736568
2025-07-07,Zinc,Mineral,167,15.33,6473.39,0.06,0,Canada,Amazon,667956
2025-07-08,Ashwagandha,Herbal,162,58.08,3656.94,0.24,2,USA,Amazon,400113
2025-07-08,BCAA,Amino Acid,151,23.89,6079.73,0.23,0,UK,Amazon,628834
2025-07-08,Biotin,Vitamin,150,21.06,5508.54,0.06,1,UK,Amazon,646207
2025-07-08,Fish Oil,Omega,168,35.98,4930.91,0.24,2,Canada,Amazon,577475
2025-07-08,Iron Supplement,Mineral,164,18.31,4197.28,0.24,2,USA,Amazon,480012
2025-07-08,Magnesium,Mineral,134,12.06,3308.47,0.17,3,Canada,Amazon,374370
2025-07-08,Vitamin C,Vitamin,140,24.06,4879.87,0.22,2,USA,Amazon,616093
2025-07-08,Whey Protein,Protein,159,15.17,6388.52,0.07,1,Canada,Amazon,739608
2025-07-08,Zinc,Mineral,153,15.33,6460.1,0.06,0,Canada,Amazon,617261
2025-07-09,Ashwagandha,Herbal,159,58.08,3652.39,0.23,2,USA,Amazon,355037
2025-07-09,BCAA,Amino Acid,135,23.89,5563.38,0.23,0,UK,Amazon,705866
2025-07-09,Biotin,Vitamin,144,21.06,5786.82,0.06,1,UK,Amazon,637611
2025-07-09,Fish Oil,Omega,142,35.98,5410.98,0.23,2,Canada,Amazon,590231
2025-07-09,Iron Supplement,Mineral,153,18.31,4114.72,0.22,2,USA,Amazon,488847
2025-07-09,Magnesium,Mineral,135,12.06,3516.69,0.17,3,Canada,Amazon,371873
2025-07-09,Vitamin C,Vitamin,152,24.06,5022.94,0.24,2,USA,Amazon,554087
2025-07-09,Whey Protein,Protein,143,15.17,6417.91,0.07,1,Canada,Amazon,703843
2025-07-09,Zinc,Mineral,159,15.33,6269.35,0.06,0,Canada,Amazon,619464
2025-07-10,Ashwagandha,Herbal,156,58.08,3921.61,0.24,2,USA,Amazon,347503
2025-07-10,BCAA,Amino Acid,148,23.89,6033.4,0.23,0,UK,Amazon,692708
2025-07-10,Biotin,Vitamin,163,21.06,5808.01,0.06,1,UK,Amazon,581589
2025-07-10,Fish Oil,Omega,162,35.98,4757.34,0.23,2,Canada,Amazon,552063
2025-07-10,Iron Supplement,Mineral,158,18.31,4905.46,0.22,2,USA,Amazon,506973
2025-07-10,Magnesium,Mineral,149,12.06,3449.68,0.17,3,Canada,Amazon,375948
2025-07-10,Vitamin C,Vitamin,142,24.06,5634.93,0.22,2,USA,Amazon,626040
2025-07-10,Whey Protein,Protein,155,15.17,6115.02,0.07,1,Canada,Amazon,673482
2025-07-10,Zinc,Mineral,145,15.33,6413.51,0.06,0,Canada,Amazon,596637
2025-07-11,Ashwagandha,Herbal,149,58.08,3250.05,0.25,2,USA,Amazon,357537
2025-07-11,BCAA,Amino Acid,157,23.89,6061.66,0.23,0,UK,Amazon,654221
2025-07-11,Biotin,Vitamin,145,21.06,5218.85,0.06,1,UK,Amazon,666312
2025-07-11,Fish Oil,Omega,156,35.98,5339.58,0.23,2,Canada,Amazon,530995
2025-07-11,Iron Supplement,Mineral,137,18.31,4480.7,0.23,2,USA,Amazon,507920
2025-07-11,Magnesium,Mineral,149,12.06,3559.6,0.16,3,Canada,Amazon,407337
2025-07-11,Vitamin C,Vitamin,153,24.06,5011.72,0.22,2,USA,Amazon,577255
2025-07-11,Whey Protein,Protein,142,15.17,6353.51,0.07,1,Canada,Amazon,791511
2025-07-11,Zinc,Mineral,156,15.33,5850.51,0.06,0,Canada,Amazon,627024
2025-07-12,Ashwagandha,Herbal,155,58.08,3766.34,0.24,2,USA,Amazon,352336
2025-07-12,BCAA,Amino Acid,135,23.89,5517.24,0.23,0,UK,Amazon,688708
2025-07-12,Biotin,Vitamin,142,21.06,5846.32,0.06,1,UK,Amazon,669919
2025-07-12,Fish Oil,Omega,142,35.98,5485.46,0.24,2,Canada,Amazon,499516
2025-07-12,Iron Supplement,Mineral,164,18.31,4907.4,0.24,2,USA,Amazon,492502
2025-07-12,Magnesium,Mineral,150,12.06,3174.66,0.17,3,Canada,Amazon,377971
2025-07-12,Vitamin C,Vitamin,134,24.06,4725.85,0.23,2,USA,Amazon,582948
2025-07-12,Whey Protein,Protein,165,15.17,6868.23,0.07,1,Canada,Amazon,791756
2025-07-12,Zinc,Mineral,160,15.33,6653.34,0.06,0,Canada,Amazon,655622
2025-07-13,Ashwagandha,Herbal,174,58.08,3673.66,0.25,2,USA,Amazon,335733
2025-07-13,BCAA,Amino Acid,152,23.89,6083.98,0.23,0,UK,Amazon,723082
2025-07-13,Biotin,Vitamin,145,21.06,6235.63,0.06,1,UK,Amazon,622971
2025-07-13,Fish Oil,Omega,141,35.98,5487.95,0.23,2,Canada,Amazon,559824
2025-07-13,Iron Supplement,Mineral,139,18.31,4481.54,0.23,2,USA,Amazon,451891
2025-07-13,Magnesium,Mineral,134,12.06,3397.1,0.17,3,Canada,Amazon,367073
2025-07-13,Vitamin C,Vitamin,133,24.06,5212.96,0.23,2,USA,Amazon,546871
2025-07-13,Whey Protein,Protein,152,15.17,6398.97,0.07,1,Canada,Amazon,706072
2025-07-13,Zinc,Mineral,144,15.33,5831.19,0.06,0,Canada,Amazon,600065
2025-07-14,Ashwagandha,Herbal,170,58.08,3580.14,0.24,2,USA,Amazon,363512
2025-07-14,BCAA,Amino Acid,131,23.89,5411.98,0.25,0,UK,Amazon,723993
2025-07-14,Biotin,Vitamin,154,21.06,5926.67,0.06,1,UK,Amazon,655230
2025-07-14,Fish Oil,Omega,153,35.98,5067.75,0.24,2,Canada,Amazon,508122
2025-07-14,Iron Supplement,Mineral,158,18.31,4740.51,0.23,2,USA,Amazon,446323
2025-07-14,Magnesium,Mineral,152,12.06,3337.71,0.17,3,Canada,Amazon,386367
2025-07-14,Vitamin C,Vitamin,152,24.06,4648.41,0.23,2,USA,Amazon,595506
2025-07-14,Whey Protein,Protein,154,15.17,6173.4,0.07,1,Canada,Amazon,784661
2025-07-14,Zinc,Mineral,164,15.33,6635.84,0.06,0,Canada,Amazon,611783
2025-07-15,Ashwagandha,Herbal,165,58.08,3948.79,0.24,2,USA,Amazon,382385
2025-07-15,BCAA,Amino Acid,134,23.89,6299.92,0.23,0,UK,Amazon,636888
2025-07-15,Biotin,Vitamin,160,21.06,5946.93,0.06,1,UK,Amazon,638012
2025-07-15,Fish Oil,Omega,163,35.98,4920.72,0.24,2,Canada,Amazon,597597
2025-07-15,Iron Supplement,Mineral,148,18.31,4191.97,0.23,2,USA,Amazon,445450
2025-07-15,Magnesium,Mineral,134,12.06,3685.18,0.16,3,Canada,Amazon,359067
2025-07-15,Vitamin C,Vitamin,145,24.06,5062.74,0.23,2,USA,Amazon,572384
2025-07-15,Whey Protein,Protein,157,15.17,6212.22,0.07,1,Canada,Amazon,689988
2025-07-15,Zinc,Mineral,148,15.33,6217.77,0.06,0,Canada,Amazon,632351
2025-07-16,Ashwagandha,Herbal,159,58.08,3321.55,0.23,2,USA,Amazon,335749
2025-07-16,BCAA,Amino Acid,141,23.89,5652.94,0.23,0,UK,Amazon,705072
2025-07-16,Biotin,Vitamin,148,21.06,6286.16,0.06,1,UK,Amazon,630648
2025-07-16,Fish Oil,Omega,154,35.98,4900.91,0.24,2,Canada,Amazon,583701
2025-07-16,Iron Supplement,Mineral,159,18.31,4716.41,0.23,2,USA,Amazon,501743
2025-07-16,Magnesium,Mineral,162,12.06,3543.63,0.17,3,Canada,Amazon,370665
2025-07-16,Vitamin C,Vitamin,143,24.06,4706.72,0.22,2,USA,Amazon,555244
2025-07-16,Whey Protein,Protein,164,15.17,6827.34,0.07,1,Canada,Amazon,748257
2025-07-16,Zinc,Mineral,161,15.33,6528.1,0.06,0,Canada,Amazon,597948
2025-07-17,Ashwagandha,Herbal,150,58.08,3812.5,0.24,2,USA,Amazon,333923
2025-07-17,BCAA,Amino Acid,135,23.89,6200.58,0.23,0,UK,Amazon,657361
2025-07-17,Biotin,Vitamin,135,21.06,5916.09,0.06,1,UK,Amazon,572196
2025-07-17,Fish Oil,Omega,159,35.98,5554.36,0.25,2,Canada,Amazon,557921
2025-07-17,Iron Supplement,Mineral,140,18.31,4812.35,0.23,2,USA,Amazon,497994
2025-07-17,Magnesium,Mineral,158,12.06,3399.94,0.17,3,Canada,Amazon,392395
2025-07-17,Vitamin C,Vitamin,142,24.06,4938.47,0.23,2,USA,Amazon,531902
2025-07-17,Whey Protein,Protein,153,15.17,6034.2,0.07,1,Canada,Amazon,733469
2025-07-17,Zinc,Mineral,158,15.33,6454.22,0.06,0,Canada,Amazon,682715
2025-07-18,Ashwagandha,Herbal,156,58.08,3889.5,0.24,2,USA,Amazon,371498
2025-07-18,BCAA,Amino Acid,132,23.89,5760.93,0.25,0,UK,Amazon,644549
2025-07-18,Biotin,Vitamin,159,21.06,6092.29,0.06,1,UK,Amazon,648975
2025-07-18,Fish Oil,Omega,150,35.98,5401.12,0.25,2,Canada,Amazon,559068
2025-07-18,Iron Supplement,Mineral,157,18.31,4732.94,0.22,2,USA,Amazon,518282
2025-07-18,Magnesium,Mineral,149,12.06,3228.69,0.17,3,Canada,Amazon,397175
2025-07-18,Vitamin C,Vitamin,145,24.06,5159.56,0.24,2,USA,Amazon,600760
2025-07-18,Whey Protein,Protein,145,15.17,7202.96,0.07,1,Canada,Amazon,811235
2025-07-18,Zinc,Mineral,146,15.33,5577.25,0.06,0,Canada,Amazon,603092
2025-07-19,Ashwagandha,Herbal,168,58.08,3674.22,0.23,2,USA,Amazon,360036
2025-07-19,BCAA,Amino Acid,138,23.89,5702.62,0.24,0,UK,Amazon,727903
2025-07-19,Biotin,Vitamin,146,21.06,5475.56,0.06,1,UK,Amazon,610995
2025-07-19,Fish Oil,Omega,157,35.98,5494.87,0.23,2,Canada,Amazon,511725
2025-07-19,Iron Supplement,Mineral,156,18.31,4949.09,0.23,2,USA,Amazon,471054
2025-07-19,Magnesium,Mineral,156,12.06,3166.39,0.17,3,Canada,Amazon,372114
2025-07-19,Vitamin C,Vitamin,142,24.06,4930.27,0.22,2,USA,Amazon,635243
2025-07-19,Whey Protein,Protein,159,15.17,6749.69,0.07,1,Canada,Amazon,687822
2025-07-19,Zinc,Mineral,151,15.33,6245.76,0.06,0,Canada,Amazon,675091
2025-07-20,Ashwagandha,Herbal,161,58.08,3774.41,0.23,2,USA,Amazon,388322
2025-07-20,BCAA,Amino Acid,138,23.89,6447.35,0.25,0,UK,Amazon,750857
2025-07-20,Biotin,Vitamin,143,21.06,5791.92,0.06,1,UK,Amazon,621036
2025-07-20,Fish Oil,Omega,155,35.98,5488.58,0.24,2,Canada,Amazon,541029
2025-07-20,Iron Supplement,Mineral,160,18.31,4545.79,0.23,2,USA,Amazon,446742
2025-07-20,Magnesium,Mineral,150,12.06,3296.19,0.16,3,Canada,Amazon,378161
2025-07-20,Vitamin C,Vitamin,146,24.06,4776.21,0.23,2,USA,Amazon,568542
2025-07-20,Whey Protein,Protein,156,15.17,6582.99,0.07,1,Canada,Amazon,755635
2025-07-20,Zinc,Mineral,156,15.33,6307.31,0.06,0,Canada,Amazon,665797
2025-07-21,Ashwagandha,Herbal,152,58.08,3662.82,0.25,2,USA,Amazon,403750
2025-07-21,BCAA,Amino Acid,158,23.89,6435.49,0.25,0,UK,Amazon,630145
2025-07-21,Biotin,Vitamin,139,21.06,5971.34,0.06,1,UK,Amazon,647407
2025-07-21,Fish Oil,Omega,144,35.98,5667.83,0.24,2,Canada,Amazon,548049
2025-07-21,Iron Supplement,Mineral,154,18.31,4540.05,0.24,2,USA,Amazon,524246
2025-07-21,Magnesium,Mineral,134,12.06,3192.53,0.17,3,Canada,Amazon,343320
2025-07-21,Vitamin C,Vitamin,147,24.06,5636.96,0.24,2,USA,Amazon,598610
2025-07-21,Whey Protein,Protein,142,15.17,7005.31,0.07,1,Canada,Amazon,673645
2025-07-21,Zinc,Mineral,160,15.33,6331.05,0.06,0,Canada,Amazon,596251
2025-07-22,Ashwagandha,Herbal,160,58.08,3408.37,0.24,2,USA,Amazon,380920
2025-07-22,BCAA,Amino Acid,134,23.89,5356.98,0.25,0,UK,Amazon,701120
2025-07-22,Biotin,Vitamin,149,21.06,5982.54,0.06,1,UK,Amazon,577527
2025-07-22,Fish Oil,Omega,153,35.98,5133.62,0.24,2,Canada,Amazon,580003
2025-07-22,Iron Supplement,Mineral,158,18.31,4172.22,0.24,2,USA,Amazon,453738
2025-07-22,Magnesium,Mineral,162,12.06,3414.27,0.18,3,Canada,Amazon,415341
2025-07-22,Vitamin C,Vitamin,140,24.06,4710.32,0.23,2,USA,Amazon,537159
2025-07-22,Whey Protein,Protein,150,15.17,6110.64,0.07,1,Canada,Amazon,792647
2025-07-22,Zinc,Mineral,170,15.33,6269.73,0.06,0,Canada,Amazon,608561
2025-07-23,Ashwagandha,Herbal,150,58.08,3280.57,0.25,2,USA,Amazon,369962
2025-07-23,BCAA,Amino Acid,158,23.89,5939.92,0.25,0,UK,Amazon,674325
2025-07-23,Biotin,Vitamin,163,21.06,6151.78,0.06,1,UK,Amazon,580214
2025-07-23,Fish Oil,Omega,159,35.98,4771.37,0.25,2,Canada,Amazon,527905
2025-07-23,Iron Supplement,Mineral,141,18.31,4704.24,0.23,2,USA,Amazon,461697
2025-07-23,Magnesium,Mineral,134,12.06,3516.2,0.16,3,Canada,Amazon,382341
2025-07-23,Vitamin C,Vitamin,160,24.06,4797.74,0.24,2,USA,Amazon,536974
2025-07-23,Whey Protein,Protein,156,15.17,6283.04,0.07,1,Canada,Amazon,678414
2025-07-23,Zinc,Mineral,163,15.33,5962.56,0.06,0,Canada,Amazon,640428
2025-07-24,Ashwagandha,Herbal,156,58.08,3553.44,0.23,2,USA,Amazon,364494
2025-07-24,BCAA,Amino Acid,142,23.89,5436.76,0.25,0,UK,Amazon,623842
2025-07-24,Biotin,Vitamin,149,21.06,6180.76,0.06,1,UK,Amazon,583628
2025-07-24,Fish Oil,Omega,167,35.98,5485.74,0.24,2,Canada,Amazon,525566
2025-07-24,Iron Supplement,Mineral,138,18.31,4366.12,0.24,2,USA,Amazon,483154
2025-07-24,Magnesium,Mineral,155,12.06,3348.84,0.17,3,Canada,Amazon,360865
2025-07-24,Vitamin C,Vitamin,135,24.06,4990.9,0.24,2,USA,Amazon,531510
2025-07-24,Whey Protein,Protein,147,15.17,6749.62,0.07,1,Canada,Amazon,780391
2025-07-24,Zinc,Mineral,145,15.33,6503.2,0.06,0,Canada,Amazon,584104
2025-07-25,Ashwagandha,Herbal,146,58.08,3394.59,0.25,2,USA,Amazon,383660
2025-07-25,BCAA,Amino Acid,135,23.89,6476.0,0.24,0,UK,Amazon,724997
2025-07-25,Biotin,Vitamin,156,21.06,5176.75,0.06,1,UK,Amazon,652063
2025-07-25,Fish Oil,Omega,148,35.98,4823.3,0.23,2,Canada,Amazon,503716
2025-07-25,Iron Supplement,Mineral,162,18.31,4066.06,0.22,2,USA,Amazon,493365
2025-07-25,Magnesium,Mineral,158,12.06,3248.05,0.17,3,Canada,Amazon,358988
2025-07-25,Vitamin C,Vitamin,158,24.06,4951.74,0.23,2,USA,Amazon,612176
2025-07-25,Whey Protein,Protein,162,15.17,6630.0,0.07,1,Canada,Amazon,712274
2025-07-25,Zinc,Mineral,160,15.33,6023.26,0.06,0,Canada,Amazon,634459
2025-07-26,Ashwagandha,Herbal,154,58.08,3461.37,0.24,2,USA,Amazon,342284
2025-07-26,BCAA,Amino Acid,159,23.89,6376.0,0.24,0,UK,Amazon,714072
2025-07-26,Biotin,Vitamin,162,21.06,5846.81,0.06,1,UK,Amazon,614203
2025-07-26,Fish Oil,Omega,140,35.98,5022.8,0.25,2,Canada,Amazon,570997
2025-07-26,Iron Supplement,Mineral,149,18.31,4560.06,0.22,2,USA,Amazon,459440
2025-07-26,Magnesium,Mineral,137,12.06,3225.05,0.17,3,Canada,Amazon,386799
2025-07-26,Vitamin C,Vitamin,161,24.06,4921.06,0.23,2,USA,Amazon,617806
2025-07-26,Whey Protein,Protein,151,15.17,6181.89,0.07,1,Canada,Amazon,674314
2025-07-26,Zinc,Mineral,156,15.33,6242.76,0.06,0,Canada,Amazon,600547
2025-07-27,Ashwagandha,Herbal,157,58.08,3443.65,0.24,2,USA,Amazon,390097
2025-07-27,BCAA,Amino Acid,158,23.89,6144.49,0.24,0,UK,Amazon,615013
2025-07-27,Biotin,Vitamin,144,21.06,5219.7,0.06,1,UK,Amazon,654640
2025-07-27,Fish Oil,Omega,153,35.98,5083.69,0.25,2,Canada,Amazon,544992
2025-07-27,Iron Supplement,Mineral,165,18.31,4328.39,0.24,2,USA,Amazon,507433
2025-07-27,Magnesium,Mineral,145,12.06,3701.89,0.17,3,Canada,Amazon,354476
2025-07-27,Vitamin C,Vitamin,134,24.06,5014.59,0.23,2,USA,Amazon,592566
2025-07-27,Whey Protein,Protein,158,15.17,6285.66,0.07,1,Canada,Amazon,722737
2025-07-27,Zinc,Mineral,151,15.33,6141.23,0.06,0,Canada,Amazon,669720
2025-07-28,Ashwagandha,Herbal,176,58.08,3747.83,0.23,2,USA,Amazon,360550
2025-07-28,BCAA,Amino Acid,154,23.89,6418.55,0.25,0,UK,Amazon,629515
2025-07-28,Biotin,Vitamin,154,21.06,6278.38,0.06,1,UK,Amazon,685872
2025-07-28,Fish Oil,Omega,146,35.98,4795.33,0.24,2,Canada,Amazon,533052
2025-07-28,Iron Supplement,Mineral,163,18.31,4774.29,0.24,2,USA,Amazon,466830
2025-07-28,Magnesium,Mineral,157,12.06,3232.41,0.16,3,Canada,Amazon,404989
2025-07-28,Vitamin C,Vitamin,147,24.06,5626.85,0.24,2,USA,Amazon,594766
2025-07-28,Whey Protein,Protein,162,15.17,7303.21,0.07,1,Canada,Amazon,689257
2025-07-28,Zinc,Mineral,148,15.33,5743.52,0.06,0,Canada,Amazon,644121
2025-07-29,Ashwagandha,Herbal,176,58.08,3378.79,0.25,2,USA,Amazon,370889
2025-07-29,BCAA,Amino Acid,151,23.89,5664.15,0.23,0,UK,Amazon,716953
2025-07-29,Biotin,Vitamin,151,21.06,6257.37,0.06,1,UK,Amazon,604136
2025-07-29,Fish Oil,Omega,160,35.98,4988.2,0.23,2,Canada,Amazon,576462
2025-07-29,Iron Supplement,Mineral,161,18.31,4657.06,0.22,2,USA,Amazon,464491
2025-07-29,Magnesium,Mineral,153,12.06,3674.8,0.17,3,Canada,Amazon,416864
2025-07-29,Vitamin C,Vitamin,143,24.06,4913.9,0.22,2,USA,Amazon,559495
2025-07-29,Whey Protein,Protein,148,15.17,6952.83,0.07,1,Canada,Amazon,723474
2025-07-29,Zinc,Mineral,158,15.33,6546.86,0.06,0,Canada,Amazon,621710
2025-07-30,Ashwagandha,Herbal,157,58.08,3272.99,0.24,2,USA,Amazon,366041
2025-07-30,BCAA,Amino Acid,150,23.89,5751.78,0.24,0,UK,Amazon,679217
2025-07-30,Biotin,Vitamin,160,21.06,6006.6,0.06,1,UK,Amazon,641510
2025-07-30,Fish Oil,Omega,169,35.98,4719.64,0.24,2,Canada,Amazon,573645
2025-07-30,Iron Supplement,Mineral,144,18.31,4859.22,0.23,2,USA,Amazon,500938
2025-07-30,Magnesium,Mineral,137,12.06,3746.0,0.18,3,Canada,Amazon,351956
2025-07-30,Vitamin C,Vitamin,161,24.06,4812.35,0.23,2,USA,Amazon,538659
2025-07-30,Whey Protein,Protein,143,15.17,6190.99,0.07,1,Canada,Amazon,670286
2025-07-30,Zinc,Mineral,156,15.33,5866.19,0.06,0,Canada,Amazon,649425
2025-07-31,Ashwagandha,Herbal,171,58.08,3388.61,0.25,2,USA,Amazon,348811
2025-07-31,BCAA,Amino Acid,143,23.89,5357.0,0.24,0,UK,Amazon,656574
2025-07-31,Biotin,Vitamin,142,21.06,5767.78,0.06,1,UK,Amazon,602075
2025-07-31,Fish Oil,Omega,155,35.98,5129.77,0.24,2,Canada,Amazon,532688
2025-07-31,Iron Supplement,Mineral,148,18.31,4848.34,0.24,2,USA,Amazon,527447
2025-07-31,Magnesium,Mineral,136,12.06,3151.93,0.17,3,Canada,Amazon,395381
2025-07-31,Vitamin C,Vitamin,159,24.06,4988.31,0.23,2,USA,Amazon,549694
2025-07-31,Whey Protein,Protein,156,15.17,6140.61,0.07,1,Canada,Amazon,672052
2025-07-31,Zinc,Mineral,161,15.33,6134.02,0.06,0,Canada,Amazon,669549
2025-08-01,Ashwagandha,Herbal,163,58.08,4162.97,0.24,2,USA,Amazon,540528
2025-08-01,BCAA,Amino Acid,149,23.89,5682.6,0.25,0,UK,Amazon,619787
2025-08-01,Biotin,Vitamin,159,21.06,7093.3,0.06,1,UK,Amazon,731909
2025-08-01,Fish Oil,Omega,139,35.98,4310.52,0.25,2,Canada,Amazon,461232
2025-08-01,Iron Supplement,Mineral,138,18.31,5387.15,0.23,2,USA,Amazon,508397
2025-08-01,Magnesium,Mineral,153,12.06,2737.75,0.16,3,Canada,Amazon,291341
2025-08-01,Vitamin C,Vitamin,161,24.06,5893.66,0.23,2,USA,Amazon,639992
2025-08-01,Whey Protein,Protein,163,15.17,6647.88,0.07,1,Canada,Amazon,627798
2025-08-01,Zinc,Mineral,154,15.33,6386.95,0.06,0,Canada,Amazon,644031
2025-08-02,Ashwagandha,Herbal,152,58.08,4581.4,0.25,2,USA,Amazon,473603
2025-08-02,BCAA,Amino Acid,134,23.89,5528.18,0.24,0,UK,Amazon,638596
2025-08-02,Biotin,Vitamin,162,21.06,6539.17,0.06,1,UK,Amazon,830509
2025-08-02,Fish Oil,Omega,158,35.98,4289.5,0.24,2,Canada,Amazon,491476
2025-08-02,Iron Supplement,Mineral,150,18.31,5225.86,0.23,2,USA,Amazon,599796
2025-08-02,Magnesium,Mineral,160,12.06,2881.99,0.18,3,Canada,Amazon,319885
2025-08-02,Vitamin C,Vitamin,144,24.06,5515.11,0.24,2,USA,Amazon,641393
2025-08-02,Whey Protein,Protein,178,15.17,6109.15,0.07,1,Canada,Amazon,540774
2025-08-02,Zinc,Mineral,159,15.33,6233.32,0.06,0,Canada,Amazon,669190
2025-08-03,Ashwagandha,Herbal,162,58.08,4903.42,0.25,2,USA,Amazon,542251
2025-08-03,BCAA,Amino Acid,141,23.89,5619.8,0.25,0,UK,Amazon,632294
2025-08-03,Biotin,Vitamin,144,21.06,6728.51,0.06,1,UK,Amazon,741044
2025-08-03,Fish Oil,Omega,148,35.98,4640.96,0.25,2,Canada,Amazon,483383
2025-08-03,Iron Supplement,Mineral,136,18.31,4632.55,0.23,2,USA,Amazon,542929
2025-08-03,Magnesium,Mineral,148,12.06,2844.89,0.17,3,Canada,Amazon,311677
2025-08-03,Vitamin C,Vitamin,153,24.06,5815.34,0.23,2,USA,Amazon,547337
2025-08-03,Whey Protein,Protein,166,15.17,6455.79,0.07,1,Canada,Amazon,559498
2025-08-03,Zinc,Mineral,142,15.33,5563.26,0.06,0,Canada,Amazon,689142
2025-08-04,Ashwagandha,Herbal,161,58.08,4781.15,0.23,2,USA,Amazon,519901
2025-08-04,BCAA,Amino Acid,156,23.89,5424.78,0.24,0,UK,Amazon,611493
2025-08-04,Biotin,Vitamin,157,21.06,6469.28,0.06,1,UK,Amazon,806256
2025-08-04,Fish Oil,Omega,143,35.98,4146.02,0.24,2,Canada,Amazon,516523
2025-08-04,Iron Supplement,Mineral,138,18.31,4639.69,0.22,2,USA,Amazon,612177
2025-08-04,Magnesium,Mineral,144,12.06,3005.97,0.16,3,Canada,Amazon,314163
2025-08-04,Vitamin C,Vitamin,155,24.06,5140.08,0.23,2,USA,Amazon,545753
2025-08-04,Whey Protein,Protein,175,15.17,6634.82,0.07,1,Canada,Amazon,541722
2025-08-04,Zinc,Mineral,140,15.33,6030.57,0.06,0,Canada,Amazon,675640
2025-08-05,Ashwagandha,Herbal,138,58.08,4212.18,0.25,2,USA,Amazon,498293
2025-08-05,BCAA,Amino Acid,141,23.89,5962.63,0.24,0,UK,Amazon,681994
2025-08-05,Biotin,Vitamin,140,21.06,7170.56,0.06,1,UK,Amazon,714517
2025-08-05,Fish Oil,Omega,145,35.98,4518.62,0.24,2,Canada,Amazon,548236
