Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Price (IDR)
2022-01-03,Zinc,Mineral,154,33.7,5189.8,0.05,0,Canada,Amazon,556050.0
2022-01-03,Magnesium,Mineral,166,53.44,8871.04,0.13,2,USA,Amazon,881760.0
2022-01-03,Biotin,Vitamin,154,58.11,8948.94,0.16,3,UK,Amazon,958815.0
2022-01-03,Green Tea Extract,Fat Burner,151,36.23,5470.73,0.14,2,UK,Amazon,597795.0
2022-01-10,Whey Protein,Protein,149,20.72,3087.28,0.02,3,Canada,Amazon,341880.0
2022-01-10,Vitamin C,Vitamin,156,51.35,8010.6,0.21,2,USA,Amazon,847275.0
2022-01-10,Fish Oil,Omega,146,31.61,4615.06,0.13,1,UK,Amazon,521565.0
2022-01-10,Pre-Workout,Performance,153,10.17,1556.01,0.06,2,UK,Amazon,167805.0
2022-01-10,Zinc,Mineral,179,46.58,8337.82,0.11,1,Canada,Amazon,768570.0
2022-01-10,Collagen Peptides,Protein,148,49.93,7389.64,0.06,2,UK,Amazon,823845.0
2022-01-10,Magnesium,Mineral,138,50.47,6964.86,0.24,1,USA,Amazon,832755.0
2022-01-10,Melatonin,Sleep Aid,153,36.9,5645.7,0.17,0,USA,Amazon,608850.0
2022-01-10,Green Tea Extract,Fat Burner,117,19.77,2313.09,0.0,0,UK,Amazon,326205.0
2022-01-17,Whey Protein,Protein,145,47.83,6935.35,0.15,1,USA,Amazon,789195.0
2022-01-17,Fish Oil,Omega,136,21.45,2917.2,0.13,1,Canada,Amazon,353925.0
2022-01-17,Creatine,Performance,122,45.25,5520.5,0.06,2,USA,Amazon,746625.0
2022-01-17,Green Tea Extract,Fat Burner,131,51.86,6793.66,0.02,3,Canada,Amazon,855690.0
2022-01-17,Iron Supplement,Mineral,142,48.82,6932.44,0.15,2,USA,Amazon,805530.0
2022-01-24,Whey Protein,Protein,168,20.08,3373.44,0.11,1,Canada,Amazon,331320.0
2022-01-24,Pre-Workout,Performance,155,52.73,8173.15,0.12,3,Canada,Amazon,870045.0
2022-01-24,BCAA,Amino Acid,142,52.77,7493.34,0.15,3,UK,Amazon,870705.0
2022-01-24,Creatine,Performance,174,35.05,6098.7,0.09,2,Canada,Amazon,578325.0
2022-01-24,Magnesium,Mineral,150,58.48,8772.0,0.01,2,UK,Amazon,964920.0
2022-01-24,Ashwagandha,Herbal,151,13.29,2006.79,0.16,2,UK,Amazon,219285.0
2022-01-24,Melatonin,Sleep Aid,142,25.21,3579.82,0.11,1,UK,Amazon,415965.0
2022-01-24,Electrolyte Powder,Hydration,136,20.8,2828.8,0.03,1,Canada,Amazon,343200.0
2022-01-31,Fish Oil,Omega,165,15.32,2527.8,0.12,2,Canada,Amazon,252780.0
2022-01-31,Magnesium,Mineral,165,45.12,7444.8,0.14,3,UK,Amazon,744480.0
2022-01-31,Ashwagandha,Herbal,143,34.27,4900.61,0.09,3,Canada,Amazon,565455.0
2022-01-31,Biotin,Vitamin,146,22.33,3260.18,0.17,2,USA,Amazon,368445.0
2022-02-07,Whey Protein,Protein,156,52.46,8183.76,0.12,3,UK,Amazon,865590.0
2022-02-07,Creatine,Performance,157,55.34,8688.38,0.12,1,USA,Amazon,913110.0
2022-02-07,Iron Supplement,Mineral,165,11.67,1925.55,0.02,0,UK,Amazon,192555.0
2022-02-07,Electrolyte Powder,Hydration,144,36.62,5273.28,0.07,3,Canada,Amazon,604230.0
2022-02-14,Pre-Workout,Performance,118,33.53,3956.54,0.08,2,UK,Amazon,553245.0
2022-02-14,BCAA,Amino Acid,163,59.47,9693.61,0.07,3,USA,Amazon,981255.0
2022-02-14,Ashwagandha,Herbal,164,32.4,5313.6,0.21,3,Canada,Amazon,534600.0
2022-02-14,Iron Supplement,Mineral,149,53.12,7914.88,0.21,0,UK,Amazon,876480.0
2022-02-21,Fish Oil,Omega,126,34.29,4320.54,0.02,2,Canada,Amazon,565785.0
2022-02-21,BCAA,Amino Acid,156,42.0,6552.0,0.15,0,Canada,Amazon,693000.0
2022-02-21,Melatonin,Sleep Aid,156,32.06,5001.36,0.02,1,Canada,Amazon,528990.0
2022-02-28,Whey Protein,Protein,137,33.72,4619.64,0.09,1,Canada,Amazon,556380.0
2022-02-28,Vitamin C,Vitamin,165,45.89,7571.85,0.22,3,USA,Amazon,757185.0
2022-02-28,Fish Oil,Omega,144,11.24,1618.56,0.09,3,Canada,Amazon,185460.0
2022-02-28,Collagen Peptides,Protein,167,57.36,9579.12,0.09,1,USA,Amazon,946440.0
2022-02-28,Magnesium,Mineral,158,25.9,4092.2,0.14,2,USA,Amazon,427350.0
2022-03-07,Whey Protein,Protein,148,51.85,7673.8,0.01,3,UK,Amazon,855525.0
2022-03-07,Multivitamin,Vitamin,137,53.58,7340.46,0.09,4,UK,Amazon,884070.0
2022-03-07,BCAA,Amino Acid,153,16.67,2550.51,0.03,3,UK,Amazon,275055.0
2022-03-07,Creatine,Performance,159,48.46,7705.14,0.11,2,USA,Amazon,799590.0
2022-03-07,Magnesium,Mineral,148,32.51,4811.48,0.19,1,UK,Amazon,536415.0
2022-03-07,Ashwagandha,Herbal,139,31.27,4346.53,0.19,2,USA,Amazon,515955.0
2022-03-07,Melatonin,Sleep Aid,157,34.07,5348.99,0.01,3,Canada,Amazon,562155.0
2022-03-07,Green Tea Extract,Fat Burner,157,37.27,5851.39,0.04,1,USA,Amazon,614955.0
2022-03-14,Vitamin C,Vitamin,145,36.51,5293.95,0.18,1,Canada,Amazon,602415.0
2022-03-14,BCAA,Amino Acid,161,37.25,5997.25,0.06,1,USA,Amazon,614625.0
2022-03-14,Collagen Peptides,Protein,147,55.25,8121.75,0.22,1,USA,Amazon,911625.0
2022-03-14,Magnesium,Mineral,129,26.82,3459.78,0.17,0,Canada,Amazon,442530.0
2022-03-14,Green Tea Extract,Fat Burner,153,30.14,4611.42,0.09,1,USA,Amazon,497310.0
2022-03-21,Multivitamin,Vitamin,135,52.73,7118.55,0.17,0,UK,Amazon,870045.0
2022-03-21,Pre-Workout,Performance,139,38.52,5354.28,0.19,0,UK,Amazon,635580.0
2022-03-21,Collagen Peptides,Protein,162,32.53,5269.86,0.11,1,Canada,Amazon,536745.0
2022-03-21,Biotin,Vitamin,166,50.42,8369.72,0.07,0,USA,Amazon,831930.0
2022-03-28,Vitamin C,Vitamin,156,54.99,8578.44,0.08,1,Canada,Amazon,907335.0
2022-03-28,Pre-Workout,Performance,146,27.57,4025.22,0.04,0,Canada,Amazon,454905.0
2022-03-28,BCAA,Amino Acid,146,21.95,3204.7,0.05,4,UK,Amazon,362175.0
2022-03-28,Creatine,Performance,143,55.89,7992.27,0.03,1,Canada,Amazon,922185.0
2022-03-28,Zinc,Mineral,142,12.5,1775.0,0.03,0,Canada,Amazon,206250.0
2022-04-04,Collagen Peptides,Protein,138,13.8,1904.4,0.17,1,Canada,Amazon,227700.0
2022-04-11,Whey Protein,Protein,146,50.51,7374.46,0.21,3,USA,Amazon,833415.0
2022-04-11,Vitamin C,Vitamin,150,15.59,2338.5,0.14,1,USA,Amazon,257235.0
2022-04-11,Collagen Peptides,Protein,134,18.86,2527.24,0.09,1,UK,Amazon,311190.0
2022-04-11,Biotin,Vitamin,148,50.9,7533.2,0.07,1,USA,Amazon,839850.0
2022-04-18,Whey Protein,Protein,169,25.71,4344.99,0.24,1,USA,Amazon,424215.0
2022-04-18,Multivitamin,Vitamin,174,16.51,2872.74,0.02,0,UK,Amazon,272415.0
2022-04-18,BCAA,Amino Acid,154,56.84,8753.36,0.2,1,UK,Amazon,937860.0
2022-04-18,Creatine,Performance,155,34.53,5352.15,0.05,0,USA,Amazon,569745.0
2022-04-18,Magnesium,Mineral,142,54.79,7780.18,0.17,0,Canada,Amazon,904035.0
2022-04-18,Ashwagandha,Herbal,157,45.09,7079.13,0.19,2,USA,Amazon,743985.0
2022-04-18,Green Tea Extract,Fat Burner,166,11.05,1834.3,0.12,1,UK,Amazon,182325.0
2022-04-25,Whey Protein,Protein,130,21.98,2857.4,0.21,3,Canada,Amazon,362670.0
2022-04-25,BCAA,Amino Acid,143,41.13,5881.59,0.04,3,UK,Amazon,678645.0
2022-04-25,Zinc,Mineral,132,39.46,5208.72,0.07,0,UK,Amazon,651090.0
2022-04-25,Collagen Peptides,Protein,131,58.0,7598.0,0.01,4,Canada,Amazon,957000.0
2022-04-25,Ashwagandha,Herbal,140,36.43,5100.2,0.23,1,USA,Amazon,601095.0
2022-05-02,Fish Oil,Omega,158,29.8,4708.4,0.25,3,USA,Amazon,491700.0
2022-05-02,BCAA,Amino Acid,152,49.65,7546.8,0.14,2,Canada,Amazon,819225.0
2022-05-02,Zinc,Mineral,143,30.75,4397.25,0.04,4,Canada,Amazon,507375.0
2022-05-02,Collagen Peptides,Protein,147,19.47,2862.09,0.14,0,Canada,Amazon,321255.0
2022-05-09,Fish Oil,Omega,156,40.67,6344.52,0.07,1,USA,Amazon,671055.0
2022-05-09,Pre-Workout,Performance,132,40.07,5289.24,0.24,2,Canada,Amazon,661155.0
2022-05-09,Magnesium,Mineral,140,40.7,5698.0,0.22,2,Canada,Amazon,671550.0
2022-05-16,Vitamin C,Vitamin,153,21.63,3309.39,0.15,1,Canada,Amazon,356895.0
2022-05-16,Green Tea Extract,Fat Burner,154,29.46,4536.84,0.12,5,UK,Amazon,486090.0
2022-05-16,Iron Supplement,Mineral,139,24.59,3418.01,0.19,2,Canada,Amazon,405735.0
2022-05-23,Pre-Workout,Performance,157,30.98,4863.86,0.05,0,USA,Amazon,511170.0
2022-05-23,Creatine,Performance,161,55.6,8951.6,0.05,2,UK,Amazon,917400.0
2022-05-23,Zinc,Mineral,180,15.28,2750.4,0.05,2,Canada,Amazon,252120.0
2022-05-23,Magnesium,Mineral,156,50.6,7893.6,0.04,2,Canada,Amazon,834900.0
2022-05-23,Green Tea Extract,Fat Burner,122,17.63,2150.86,0.21,1,Canada,Amazon,290895.0
2022-05-30,Whey Protein,Protein,151,25.65,3873.15,0.14,1,UK,Amazon,423225.0
2022-05-30,Fish Oil,Omega,181,44.14,7989.34,0.24,2,USA,Amazon,728310.0
2022-05-30,BCAA,Amino Acid,127,20.86,2649.22,0.24,4,USA,Amazon,344190.0
2022-05-30,Zinc,Mineral,131,38.66,5064.46,0.2,1,UK,Amazon,637890.0
2022-05-30,Magnesium,Mineral,153,42.3,6471.9,0.25,0,USA,Amazon,697950.0
2022-05-30,Green Tea Extract,Fat Burner,143,49.09,7019.87,0.0,2,Canada,Amazon,809985.0
2022-06-06,Multivitamin,Vitamin,130,52.66,6845.8,0.05,0,Canada,Amazon,868890.0
2022-06-06,Pre-Workout,Performance,159,29.67,4717.53,0.02,1,USA,Amazon,489555.0
2022-06-06,Zinc,Mineral,156,59.12,9222.72,0.17,4,Canada,Amazon,975480.0
2022-06-06,Melatonin,Sleep Aid,147,39.58,5818.26,0.0,0,USA,Amazon,653070.0
2022-06-13,Fish Oil,Omega,167,48.93,8171.31,0.06,2,USA,Amazon,807345.0
2022-06-13,Pre-Workout,Performance,153,58.37,8930.61,0.2,0,USA,Amazon,963105.0
2022-06-13,BCAA,Amino Acid,133,27.24,3622.92,0.01,1,Canada,Amazon,449460.0
2022-06-13,Ashwagandha,Herbal,152,23.87,3628.24,0.12,1,UK,Amazon,393855.0
2022-06-13,Electrolyte Powder,Hydration,140,55.73,7802.2,0.14,2,Canada,Amazon,919545.0
2022-06-20,Whey Protein,Protein,150,13.21,1981.5,0.13,2,Canada,Amazon,217965.0
2022-06-20,Vitamin C,Vitamin,139,50.53,7023.67,0.1,2,USA,Amazon,833745.0
2022-06-20,Fish Oil,Omega,147,48.2,7085.4,0.25,1,USA,Amazon,795300.0
2022-06-20,Multivitamin,Vitamin,147,20.2,2969.4,0.17,3,UK,Amazon,333300.0
2022-06-20,BCAA,Amino Acid,140,10.39,1454.6,0.13,2,UK,Amazon,171435.0
2022-06-20,Zinc,Mineral,144,47.92,6900.48,0.08,0,Canada,Amazon,790680.0
2022-06-20,Iron Supplement,Mineral,150,47.73,7159.5,0.18,0,Canada,Amazon,787545.0
2022-06-20,Electrolyte Powder,Hydration,166,49.86,8276.76,0.11,1,USA,Amazon,822690.0
2022-06-27,Fish Oil,Omega,152,55.19,8388.88,0.23,2,USA,Amazon,910635.0
2022-06-27,Magnesium,Mineral,166,26.27,4360.82,0.04,2,USA,Amazon,433455.0
2022-06-27,Ashwagandha,Herbal,147,48.08,7067.76,0.14,2,Canada,Amazon,793320.0
2022-06-27,Melatonin,Sleep Aid,174,27.96,4865.04,0.18,2,UK,Amazon,461340.0
2022-06-27,Green Tea Extract,Fat Burner,172,34.07,5860.04,0.17,3,Canada,Amazon,562155.0
2022-06-27,Iron Supplement,Mineral,134,37.14,4976.76,0.2,0,USA,Amazon,612810.0
2022-07-04,Whey Protein,Protein,147,51.19,7524.93,0.12,2,USA,Amazon,844635.0
2022-07-04,Vitamin C,Vitamin,148,12.9,1909.2,0.17,0,UK,Amazon,212850.0
2022-07-04,Fish Oil,Omega,163,21.85,3561.55,0.08,1,UK,Amazon,360525.0
2022-07-04,Pre-Workout,Performance,147,17.34,2548.98,0.14,0,USA,Amazon,286110.0
2022-07-04,Collagen Peptides,Protein,138,52.7,7272.6,0.14,1,UK,Amazon,869550.0
2022-07-04,Magnesium,Mineral,135,23.92,3229.2,0.24,3,USA,Amazon,394680.0
2022-07-04,Melatonin,Sleep Aid,151,20.39,3078.89,0.2,2,USA,Amazon,336435.0
2022-07-04,Iron Supplement,Mineral,153,45.64,6982.92,0.22,1,USA,Amazon,753060.0
2022-07-11,Biotin,Vitamin,142,10.92,1550.64,0.19,1,UK,Amazon,180180.0
2022-07-11,Green Tea Extract,Fat Burner,143,20.8,2974.4,0.22,0,USA,Amazon,343200.0
2022-07-11,Iron Supplement,Mineral,148,40.79,6036.92,0.07,1,USA,Amazon,673035.0
2022-07-11,Electrolyte Powder,Hydration,168,59.91,10064.88,0.0,0,Canada,Amazon,988515.0
2022-07-18,Vitamin C,Vitamin,159,21.88,3478.92,0.13,4,UK,Amazon,361020.0
2022-07-18,Multivitamin,Vitamin,116,46.39,5381.24,0.05,1,UK,Amazon,765435.0
2022-07-18,Pre-Workout,Performance,131,27.2,3563.2,0.23,3,UK,Amazon,448800.0
2022-07-18,Creatine,Performance,157,28.32,4446.24,0.01,4,USA,Amazon,467280.0
2022-07-18,Iron Supplement,Mineral,147,18.85,2770.95,0.14,4,UK,Amazon,311025.0
2022-07-25,Whey Protein,Protein,142,51.04,7247.68,0.07,2,UK,Amazon,842160.0
2022-07-25,Multivitamin,Vitamin,165,37.21,6139.65,0.24,2,Canada,Amazon,613965.0
2022-07-25,Collagen Peptides,Protein,144,20.24,2914.56,0.08,0,UK,Amazon,333960.0
2022-07-25,Ashwagandha,Herbal,188,21.15,3976.2,0.13,0,UK,Amazon,348975.0
2022-07-25,Iron Supplement,Mineral,157,43.41,6815.37,0.05,2,USA,Amazon,716265.0
2022-07-25,Electrolyte Powder,Hydration,147,59.75,8783.25,0.23,0,Canada,Amazon,985875.0
2022-08-01,Whey Protein,Protein,167,57.65,9627.55,0.07,1,UK,Amazon,951225.0
2022-08-01,Creatine,Performance,152,36.61,5564.72,0.11,1,USA,Amazon,604065.0
2022-08-01,Collagen Peptides,Protein,142,14.66,2081.72,0.01,0,Canada,Amazon,241890.0
2022-08-08,Fish Oil,Omega,156,21.85,3408.6,0.17,4,Canada,Amazon,360525.0
2022-08-08,Pre-Workout,Performance,158,26.8,4234.4,0.04,2,UK,Amazon,442200.0
2022-08-08,BCAA,Amino Acid,149,32.07,4778.43,0.08,1,Canada,Amazon,529155.0
2022-08-08,Creatine,Performance,139,14.74,2048.86,0.09,0,USA,Amazon,243210.0
2022-08-08,Magnesium,Mineral,165,26.34,4346.1,0.04,2,USA,Amazon,434610.0
2022-08-08,Ashwagandha,Herbal,158,36.98,5842.84,0.17,1,USA,Amazon,610170.0
2022-08-08,Electrolyte Powder,Hydration,131,20.67,2707.77,0.13,2,Canada,Amazon,341055.0
2022-08-15,Fish Oil,Omega,150,19.88,2982.0,0.12,3,USA,Amazon,328020.0
2022-08-15,Pre-Workout,Performance,156,34.67,5408.52,0.07,1,Canada,Amazon,572055.0
2022-08-15,Collagen Peptides,Protein,152,37.0,5624.0,0.05,1,USA,Amazon,610500.0
2022-08-15,Biotin,Vitamin,162,52.64,8527.68,0.06,0,USA,Amazon,868560.0
2022-08-22,Vitamin C,Vitamin,167,18.83,3144.61,0.14,1,Canada,Amazon,310695.0
2022-08-22,Pre-Workout,Performance,137,16.08,2202.96,0.05,0,Canada,Amazon,265320.0
2022-08-22,Zinc,Mineral,157,49.85,7826.45,0.09,2,Canada,Amazon,822525.0
2022-08-29,Pre-Workout,Performance,141,45.61,6431.01,0.09,3,Canada,Amazon,752565.0
2022-08-29,Zinc,Mineral,162,39.63,6420.06,0.12,4,USA,Amazon,653895.0
2022-08-29,Magnesium,Mineral,172,23.49,4040.28,0.1,1,Canada,Amazon,387585.0
2022-08-29,Melatonin,Sleep Aid,142,14.16,2010.72,0.23,1,USA,Amazon,233640.0
2022-08-29,Biotin,Vitamin,146,33.03,4822.38,0.06,1,UK,Amazon,544995.0
2022-08-29,Green Tea Extract,Fat Burner,162,25.21,4084.02,0.12,3,UK,Amazon,415965.0
2022-08-29,Iron Supplement,Mineral,139,39.13,5439.07,0.14,3,Canada,Amazon,645645.0
2022-09-05,Collagen Peptides,Protein,148,37.75,5587.0,0.06,0,UK,Amazon,622875.0
2022-09-05,Magnesium,Mineral,175,19.92,3486.0,0.12,2,UK,Amazon,328680.0
2022-09-05,Green Tea Extract,Fat Burner,142,40.11,5695.62,0.11,1,UK,Amazon,661815.0
2022-09-12,Fish Oil,Omega,158,35.99,5686.42,0.17,1,UK,Amazon,593835.0
2022-09-12,Pre-Workout,Performance,145,20.09,2913.05,0.02,2,Canada,Amazon,331485.0
2022-09-12,BCAA,Amino Acid,140,44.39,6214.6,0.12,3,UK,Amazon,732435.0
2022-09-12,Zinc,Mineral,152,54.44,8274.88,0.11,1,UK,Amazon,898260.0
2022-09-12,Magnesium,Mineral,137,59.19,8109.03,0.07,2,UK,Amazon,976635.0
2022-09-12,Ashwagandha,Herbal,150,48.15,7222.5,0.04,2,USA,Amazon,794475.0
2022-09-12,Electrolyte Powder,Hydration,139,49.35,6859.65,0.08,0,Canada,Amazon,814275.0
2022-09-19,Vitamin C,Vitamin,162,20.6,3337.2,0.09,1,USA,Amazon,339900.0
2022-09-19,Fish Oil,Omega,158,55.48,8765.84,0.21,0,UK,Amazon,915420.0
2022-09-19,Pre-Workout,Performance,131,59.64,7812.84,0.17,2,USA,Amazon,984060.0
2022-09-19,Magnesium,Mineral,138,50.71,6997.98,0.19,2,USA,Amazon,836715.0
2022-09-19,Biotin,Vitamin,159,22.54,3583.86,0.06,2,Canada,Amazon,371910.0
2022-09-19,Iron Supplement,Mineral,170,54.73,9304.1,0.0,4,UK,Amazon,903045.0
2022-09-19,Electrolyte Powder,Hydration,149,16.36,2437.64,0.1,1,UK,Amazon,269940.0
2022-09-26,Multivitamin,Vitamin,146,22.08,3223.68,0.12,0,Canada,Amazon,364320.0
2022-09-26,Pre-Workout,Performance,146,44.38,6479.48,0.25,1,UK,Amazon,732270.0
2022-09-26,Creatine,Performance,134,23.95,3209.3,0.04,1,USA,Amazon,395175.0
2022-09-26,Magnesium,Mineral,166,53.79,8929.14,0.13,1,Canada,Amazon,887535.0
2022-10-03,Whey Protein,Protein,160,24.61,3937.6,0.23,2,UK,Amazon,406065.0
2022-10-03,Fish Oil,Omega,141,40.93,5771.13,0.21,1,USA,Amazon,675345.0
2022-10-03,BCAA,Amino Acid,159,46.82,7444.38,0.23,1,UK,Amazon,772530.0
2022-10-03,Iron Supplement,Mineral,160,20.21,3233.6,0.14,2,USA,Amazon,333465.0
2022-10-03,Electrolyte Powder,Hydration,168,19.76,3319.68,0.15,1,UK,Amazon,326040.0
2022-10-10,Fish Oil,Omega,128,19.47,2492.16,0.09,2,UK,Amazon,321255.0
2022-10-10,Multivitamin,Vitamin,147,34.9,5130.3,0.1,2,USA,Amazon,575850.0
2022-10-10,Pre-Workout,Performance,128,42.6,5452.8,0.12,2,UK,Amazon,702900.0
2022-10-10,Biotin,Vitamin,138,13.89,1916.82,0.05,3,UK,Amazon,229185.0
2022-10-10,Green Tea Extract,Fat Burner,146,39.43,5756.78,0.06,3,UK,Amazon,650595.0
2022-10-10,Electrolyte Powder,Hydration,149,54.01,8047.49,0.24,1,Canada,Amazon,891165.0
2022-10-17,Fish Oil,Omega,144,19.36,2787.84,0.2,4,USA,Amazon,319440.0
2022-10-17,BCAA,Amino Acid,158,58.73,9279.34,0.17,3,USA,Amazon,969045.0
2022-10-17,Creatine,Performance,157,24.52,3849.64,0.08,2,USA,Amazon,404580.0
2022-10-17,Iron Supplement,Mineral,151,35.57,5371.07,0.16,2,USA,Amazon,586905.0
2022-10-17,Electrolyte Powder,Hydration,142,17.83,2531.86,0.16,3,Canada,Amazon,294195.0
2022-10-24,Whey Protein,Protein,147,47.83,7031.01,0.21,3,USA,Amazon,789195.0
2022-10-24,BCAA,Amino Acid,153,22.89,3502.17,0.02,1,USA,Amazon,377685.0
2022-10-24,Collagen Peptides,Protein,131,17.68,2316.08,0.19,2,UK,Amazon,291720.0
2022-10-24,Iron Supplement,Mineral,131,20.25,2652.75,0.22,3,Canada,Amazon,334125.0
2022-10-31,Whey Protein,Protein,165,47.93,7908.45,0.02,0,Canada,Amazon,790845.0
2022-10-31,Creatine,Performance,138,19.35,2670.3,0.12,2,Canada,Amazon,319275.0
2022-10-31,Magnesium,Mineral,140,10.63,1488.2,0.05,0,Canada,Amazon,175395.0
2022-10-31,Biotin,Vitamin,149,17.29,2576.21,0.05,0,USA,Amazon,285285.0
2022-10-31,Green Tea Extract,Fat Burner,140,29.76,4166.4,0.16,1,Canada,Amazon,491040.0
2022-10-31,Iron Supplement,Mineral,161,16.33,2629.13,0.01,3,Canada,Amazon,269445.0
2022-11-07,Fish Oil,Omega,145,26.23,3803.35,0.05,0,Canada,Amazon,432795.0
2022-11-07,Pre-Workout,Performance,134,23.58,3159.72,0.09,0,Canada,Amazon,389070.0
2022-11-07,Creatine,Performance,156,13.78,2149.68,0.12,5,UK,Amazon,227370.0
2022-11-07,Zinc,Mineral,158,36.16,5713.28,0.23,3,USA,Amazon,596640.0
2022-11-14,Whey Protein,Protein,187,57.55,10761.85,0.13,2,USA,Amazon,949575.0
2022-11-14,Pre-Workout,Performance,143,17.28,2471.04,0.21,1,UK,Amazon,285120.0
2022-11-14,BCAA,Amino Acid,146,34.83,5085.18,0.14,4,USA,Amazon,574695.0
2022-11-14,Collagen Peptides,Protein,140,59.27,8297.8,0.09,1,USA,Amazon,977955.0
2022-11-14,Biotin,Vitamin,128,12.0,1536.0,0.21,0,Canada,Amazon,198000.0
2022-11-21,Multivitamin,Vitamin,175,20.43,3575.25,0.12,1,UK,Amazon,337095.0
2022-11-21,BCAA,Amino Acid,150,17.56,2634.0,0.15,1,UK,Amazon,289740.0
2022-11-21,Magnesium,Mineral,165,30.35,5007.75,0.12,2,USA,Amazon,500775.0
2022-11-21,Biotin,Vitamin,160,19.19,3070.4,0.24,2,Canada,Amazon,316635.0
2022-11-21,Iron Supplement,Mineral,135,34.1,4603.5,0.01,1,Canada,Amazon,562650.0
2022-11-28,Whey Protein,Protein,153,46.69,7143.57,0.25,3,Canada,Amazon,770385.0
2022-11-28,Fish Oil,Omega,136,14.45,1965.2,0.07,2,USA,Amazon,238425.0
2022-11-28,Collagen Peptides,Protein,167,19.54,3263.18,0.17,2,USA,Amazon,322410.0
2022-11-28,Ashwagandha,Herbal,151,47.9,7232.9,0.15,2,Canada,Amazon,790350.0
2022-11-28,Melatonin,Sleep Aid,144,40.75,5868.0,0.21,1,USA,Amazon,672375.0
2022-11-28,Biotin,Vitamin,139,28.56,3969.84,0.17,1,UK,Amazon,471240.0
2022-11-28,Green Tea Extract,Fat Burner,164,44.23,7253.72,0.05,5,USA,Amazon,729795.0
2022-11-28,Iron Supplement,Mineral,164,26.51,4347.64,0.13,0,Canada,Amazon,437415.0
2022-12-05,Whey Protein,Protein,150,15.43,2314.5,0.2,0,USA,Amazon,254595.0
2022-12-05,BCAA,Amino Acid,143,29.15,4168.45,0.05,2,Canada,Amazon,480975.0
2022-12-05,Creatine,Performance,151,55.71,8412.21,0.13,1,UK,Amazon,919215.0
2022-12-05,Zinc,Mineral,149,12.8,1907.2,0.1,0,USA,Amazon,211200.0
2022-12-05,Ashwagandha,Herbal,145,55.78,8088.1,0.21,2,Canada,Amazon,920370.0
2022-12-05,Melatonin,Sleep Aid,151,56.62,8549.62,0.24,0,Canada,Amazon,934230.0
2022-12-05,Biotin,Vitamin,136,37.07,5041.52,0.0,0,UK,Amazon,611655.0
2022-12-05,Iron Supplement,Mineral,162,15.67,2538.54,0.11,1,UK,Amazon,258555.0
2022-12-12,Fish Oil,Omega,172,32.94,5665.68,0.25,1,UK,Amazon,543510.0
2022-12-12,Multivitamin,Vitamin,166,35.71,5927.86,0.21,2,Canada,Amazon,589215.0
2022-12-12,Ashwagandha,Herbal,141,35.06,4943.46,0.06,2,Canada,Amazon,578490.0
2022-12-12,Melatonin,Sleep Aid,148,28.14,4164.72,0.0,1,UK,Amazon,464310.0
2022-12-12,Biotin,Vitamin,144,25.4,3657.6,0.07,1,USA,Amazon,419100.0
2022-12-12,Iron Supplement,Mineral,148,50.52,7476.96,0.11,2,USA,Amazon,833580.0
2022-12-19,Pre-Workout,Performance,142,16.16,2294.72,0.17,2,UK,Amazon,266640.0
2022-12-19,Collagen Peptides,Protein,153,30.99,4741.47,0.22,1,UK,Amazon,511335.0
2022-12-19,Ashwagandha,Herbal,128,36.87,4719.36,0.04,0,UK,Amazon,608355.0
2022-12-19,Melatonin,Sleep Aid,147,18.03,2650.41,0.02,0,USA,Amazon,297495.0
2022-12-19,Iron Supplement,Mineral,146,49.04,7159.84,0.09,2,UK,Amazon,809160.0
2022-12-19,Electrolyte Powder,Hydration,150,55.36,8304.0,0.23,1,USA,Amazon,913440.0
2022-12-26,Vitamin C,Vitamin,148,35.13,5199.24,0.14,1,UK,Amazon,579645.0
2022-12-26,Pre-Workout,Performance,122,32.6,3977.2,0.08,1,UK,Amazon,537900.0
2022-12-26,Creatine,Performance,167,40.42,6750.14,0.1,2,Canada,Amazon,666930.0
2022-12-26,Green Tea Extract,Fat Burner,146,42.54,6210.84,0.04,0,UK,Amazon,701910.0
2023-01-02,Collagen Peptides,Protein,145,53.52,7760.4,0.19,0,UK,Amazon,883080.0
2023-01-02,Magnesium,Mineral,168,47.19,7927.92,0.04,2,Canada,Amazon,778635.0
2023-01-02,Melatonin,Sleep Aid,140,44.6,6244.0,0.01,2,UK,Amazon,735900.0
2023-01-02,Green Tea Extract,Fat Burner,151,27.12,4095.12,0.02,1,UK,Amazon,447480.0
2023-01-09,Whey Protein,Protein,139,32.85,4566.15,0.1,1,USA,Amazon,542025.0
2023-01-09,BCAA,Amino Acid,163,54.72,8919.36,0.01,2,USA,Amazon,902880.0
2023-01-09,Creatine,Performance,152,35.68,5423.36,0.15,0,UK,Amazon,588720.0
2023-01-09,Ashwagandha,Herbal,158,44.95,7102.1,0.25,2,USA,Amazon,741675.0
2023-01-09,Biotin,Vitamin,150,22.37,3355.5,0.15,1,USA,Amazon,369105.0
2023-01-16,Multivitamin,Vitamin,128,22.15,2835.2,0.06,1,UK,Amazon,365475.0
2023-01-16,BCAA,Amino Acid,138,30.06,4148.28,0.2,2,UK,Amazon,495990.0
2023-01-16,Creatine,Performance,134,55.41,7424.94,0.13,3,Canada,Amazon,914265.0
