Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Price (IDR)
2023-03-24,Fish Oil,Omega,160,47.22,7631.22,0.07,2,Canada,Amazon,779138
2023-03-24,Iron Supplement,Mineral,156,32.9,5218.64,0.11,1,USA,Amazon,542815
2023-03-24,Magnesium,Mineral,161,22.13,3548.32,0.15,0,Canada,Amazon,365145
2023-03-24,Vitamin C,Vitamin,138,31.7,4376.88,0.16,3,USA,Amazon,522991
2023-03-24,Whey Protein,Protein,145,25.34,3680.26,0.21,1,Canada,Amazon,418110
2023-03-24,Zinc,Mineral,142,43.72,6204.62,0.03,0,Canada,Amazon,721451
2023-03-25,Ashwagandha,Herbal,151,49.55,7502.33,0.09,1,USA,Amazon,817641
2023-03-25,BCAA,Amino Acid,134,44.34,5935.32,0.1,3,UK,Amazon,731610
2023-03-25,Biotin,Vitamin,147,53.31,7849.66,0.1,1,UK,Amazon,879591
2023-03-25,Fish Oil,Omega,161,48.04,7793.78,0.07,2,Canada,Amazon,792684
2023-03-25,Iron Supplement,Mineral,156,33.27,5286.29,0.11,1,USA,Amazon,549000
2023-03-25,Magnesium,Mineral,163,21.02,3405.81,0.12,0,Canada,Amazon,346830
2023-03-25,Vitamin C,Vitamin,138,31.66,4367.54,0.16,3,USA,Amazon,522347
2023-03-25,Whey Protein,Protein,145,26.02,3780.71,0.21,1,Canada,Amazon,429371
2023-03-25,Zinc,Mineral,142,43.96,6239.43,0.03,0,Canada,Amazon,725332
2023-03-26,Ashwagandha,Herbal,153,49.55,7565.45,0.08,1,USA,Amazon,817575
2023-03-26,BCAA,Amino Acid,134,44.4,5933.79,0.1,3,UK,Amazon,732563
2023-03-26,Biotin,Vitamin,146,52.22,7669.43,0.1,1,UK,Amazon,861701
2023-03-26,Fish Oil,Omega,162,48.86,7956.34,0.08,2,Canada,Amazon,806229
2023-03-26,Iron Supplement,Mineral,157,33.65,5353.94,0.11,1,USA,Amazon,555186
2023-03-26,Magnesium,Mineral,164,19.91,3263.31,0.1,0,Canada,Amazon,328515
2023-03-26,Vitamin C,Vitamin,138,31.62,4358.19,0.16,3,USA,Amazon,521703
2023-03-26,Whey Protein,Protein,145,26.7,3881.16,0.2,1,Canada,Amazon,440632
2023-03-26,Zinc,Mineral,142,44.19,6274.25,0.02,0,Canada,Amazon,729214
2023-03-27,Ashwagandha,Herbal,154,49.55,7628.57,0.08,1,USA,Amazon,817509
2023-03-27,BCAA,Amino Acid,134,44.46,5932.25,0.1,3,UK,Amazon,733517
2023-03-27,Biotin,Vitamin,146,51.14,7489.21,0.11,1,UK,Amazon,843810
2023-03-27,Fish Oil,Omega,162,49.68,8118.9,0.08,2,Canada,Amazon,819775
2023-03-27,Iron Supplement,Mineral,157,34.02,5421.59,0.11,1,USA,Amazon,561371
2023-03-27,Magnesium,Mineral,166,18.8,3120.8,0.07,0,UK,Amazon,310200
2023-03-27,Vitamin C,Vitamin,137,31.58,4348.84,0.16,3,USA,Amazon,521060
2023-03-27,Whey Protein,Protein,145,27.39,3981.62,0.2,1,Canada,Amazon,451894
2023-03-27,Zinc,Mineral,142,44.43,6309.06,0.02,0,USA,Amazon,733095
2023-03-28,Ashwagandha,Herbal,155,49.54,7691.69,0.08,1,USA,Amazon,817443
2023-03-28,BCAA,Amino Acid,133,44.51,5930.72,0.1,3,UK,Amazon,734470
2023-03-28,Biotin,Vitamin,146,50.06,7308.99,0.12,1,UK,Amazon,825919
2023-03-28,Fish Oil,Omega,163,50.5,8281.46,0.08,2,Canada,Amazon,833321
2023-03-28,Iron Supplement,Mineral,157,34.4,5489.24,0.11,1,USA,Amazon,567557
2023-03-28,Magnesium,Mineral,165,19.67,3217.79,0.07,0,Canada,Amazon,324607
2023-03-28,Vitamin C,Vitamin,137,31.54,4339.5,0.16,3,USA,Amazon,520416
2023-03-28,Whey Protein,Protein,145,28.07,4082.07,0.2,1,Canada,Amazon,463155
2023-03-28,Zinc,Mineral,142,45.53,6456.51,0.03,0,Canada,Amazon,751221
2023-03-29,Ashwagandha,Herbal,157,49.54,7754.82,0.07,1,USA,Amazon,817377
2023-03-29,BCAA,Amino Acid,133,44.57,5929.19,0.1,3,UK,Amazon,735423
2023-03-29,Biotin,Vitamin,145,48.97,7128.76,0.12,1,UK,Amazon,808029
2023-03-29,Fish Oil,Omega,164,51.33,8444.01,0.09,2,Canada,Amazon,846866
2023-03-29,Iron Supplement,Mineral,157,34.77,5556.89,0.11,1,USA,Amazon,573742
2023-03-29,Magnesium,Mineral,164,20.55,3314.78,0.08,0,Canada,Amazon,339014
2023-03-29,Vitamin C,Vitamin,137,31.5,4330.16,0.16,3,USA,Amazon,519772
2023-03-29,Whey Protein,Protein,145,28.75,4182.52,0.2,1,Canada,Amazon,474416
2023-03-29,Zinc,Mineral,142,46.63,6603.97,0.04,0,Canada,Amazon,769348
2023-03-30,Ashwagandha,Herbal,158,49.53,7817.94,0.07,1,USA,Amazon,817311
2023-03-30,BCAA,Amino Acid,133,44.63,5927.65,0.1,3,UK,Amazon,736377
2023-03-30,Biotin,Vitamin,145,47.89,6948.54,0.13,1,UK,Amazon,790138
2023-03-30,Fish Oil,Omega,164,52.15,8606.57,0.09,2,Canada,Amazon,860412
2023-03-30,Iron Supplement,Mineral,157,35.15,5624.54,0.11,1,USA,Amazon,579928
2023-03-30,Magnesium,Mineral,163,21.42,3411.78,0.08,0,Canada,Amazon,353421
2023-03-30,Vitamin C,Vitamin,137,31.46,4320.81,0.16,3,USA,Amazon,519128
2023-03-30,Whey Protein,Protein,145,29.44,4282.97,0.2,1,Canada,Amazon,485678
2023-03-30,Zinc,Mineral,142,47.73,6751.42,0.05,0,Canada,Amazon,787474
2023-03-31,Ashwagandha,Herbal,159,49.53,7881.06,0.07,1,USA,Amazon,817245
2023-03-31,BCAA,Amino Acid,133,44.69,5926.12,0.09,3,UK,Amazon,737330
2023-03-31,Biotin,Vitamin,144,46.8,6768.32,0.14,1,UK,Amazon,772247
2023-03-31,Fish Oil,Omega,165,52.97,8769.13,0.1,2,Canada,Amazon,873958
2023-03-31,Iron Supplement,Mineral,157,35.52,5692.19,0.11,1,USA,Amazon,586113
2023-03-31,Magnesium,Mineral,162,22.29,3508.77,0.09,0,Canada,Amazon,367827
2023-03-31,Vitamin C,Vitamin,137,31.42,4311.46,0.16,3,USA,Amazon,518485
2023-03-31,Whey Protein,Protein,145,30.12,4383.43,0.19,1,Canada,Amazon,496939
2023-03-31,Zinc,Mineral,141,48.82,6898.87,0.07,0,Canada,Amazon,805601
2023-04-01,Ashwagandha,Herbal,160,49.53,7944.18,0.07,1,USA,Amazon,817179
2023-04-01,BCAA,Amino Acid,132,44.74,5924.59,0.09,3,UK,Amazon,738283
2023-04-01,Biotin,Vitamin,144,45.72,6588.1,0.15,1,UK,Amazon,754356
2023-04-01,Fish Oil,Omega,166,53.79,8931.69,0.1,2,Canada,Amazon,887504
2023-04-01,Iron Supplement,Mineral,158,35.9,5759.84,0.11,1,USA,Amazon,592299
2023-04-01,Magnesium,Mineral,161,23.17,3605.76,0.09,0,Canada,Amazon,382234
2023-04-01,Vitamin C,Vitamin,137,31.38,4302.12,0.16,3,USA,Amazon,517841
2023-04-01,Whey Protein,Protein,145,30.8,4483.88,0.19,1,Canada,Amazon,508200
2023-04-01,Zinc,Mineral,141,49.92,7046.32,0.08,0,Canada,Amazon,823727
2023-04-02,Ashwagandha,Herbal,162,49.52,8007.3,0.06,1,USA,Amazon,817113
2023-04-02,BCAA,Amino Acid,132,44.8,5923.05,0.09,3,UK,Amazon,739237
2023-04-02,Biotin,Vitamin,143,44.63,6407.87,0.15,1,UK,Amazon,736466
2023-04-02,Fish Oil,Omega,166,54.61,9094.25,0.11,2,Canada,Amazon,901049
2023-04-02,Iron Supplement,Mineral,158,36.27,5827.49,0.12,1,USA,Amazon,598484
2023-04-02,Magnesium,Mineral,160,24.04,3702.75,0.09,0,Canada,Amazon,396641
2023-04-02,Vitamin C,Vitamin,137,31.35,4292.78,0.16,3,USA,Amazon,517197
2023-04-02,Whey Protein,Protein,145,31.48,4584.33,0.19,1,Canada,Amazon,519461
2023-04-02,Zinc,Mineral,141,51.02,7193.78,0.09,0,Canada,Amazon,841854
2023-04-03,Ashwagandha,Herbal,163,49.52,8070.43,0.06,1,USA,Amazon,817047
2023-04-03,BCAA,Amino Acid,132,44.86,5921.52,0.09,3,Canada,Amazon,740190
2023-04-03,Biotin,Vitamin,143,43.55,6227.65,0.16,1,Canada,Amazon,718575
2023-04-03,Fish Oil,Omega,167,55.43,9256.81,0.11,2,USA,Amazon,914595
2023-04-03,Iron Supplement,Mineral,158,36.65,5895.14,0.12,1,USA,Amazon,604670
2023-04-03,Magnesium,Mineral,159,24.91,3799.74,0.1,0,Canada,Amazon,411048
2023-04-03,Vitamin C,Vitamin,137,31.31,4283.43,0.16,3,USA,Amazon,516553
2023-04-03,Whey Protein,Protein,146,32.16,4684.78,0.18,1,Canada,Amazon,530722
2023-04-03,Zinc,Mineral,141,52.12,7341.23,0.1,0,Canada,Amazon,859980
2023-04-04,Ashwagandha,Herbal,164,49.51,8133.55,0.06,1,USA,Amazon,816981
2023-04-04,BCAA,Amino Acid,133,44.66,5921.6,0.09,3,UK,Amazon,736819
2023-04-04,Biotin,Vitamin,146,40.05,5778.63,0.16,2,UK,Amazon,660801
2023-04-04,Fish Oil,Omega,163,52.88,8758.75,0.11,2,Canada,Amazon,872473
2023-04-04,Iron Supplement,Mineral,158,37.02,5962.79,0.12,1,USA,Amazon,610856
2023-04-04,Magnesium,Mineral,158,25.79,3896.74,0.1,0,Canada,Amazon,425455
2023-04-04,Vitamin C,Vitamin,137,31.27,4274.08,0.16,3,USA,Amazon,515909
2023-04-04,Whey Protein,Protein,146,32.85,4785.24,0.18,1,Canada,Amazon,541984
2023-04-04,Zinc,Mineral,141,53.22,7488.68,0.11,0,Canada,Amazon,878106
2023-04-05,Ashwagandha,Herbal,166,49.51,8196.67,0.05,1,USA,Amazon,816915
2023-04-05,BCAA,Amino Acid,133,44.45,5921.68,0.1,3,UK,Amazon,733449
2023-04-05,Biotin,Vitamin,148,36.55,5329.6,0.16,2,UK,Amazon,603028
2023-04-05,Fish Oil,Omega,160,50.32,8260.7,0.11,2,Canada,Amazon,830351
2023-04-05,Iron Supplement,Mineral,158,37.4,6030.44,0.12,1,USA,Amazon,617041
2023-04-05,Magnesium,Mineral,157,26.66,3993.73,0.11,0,Canada,Amazon,439862
2023-04-05,Vitamin C,Vitamin,136,31.23,4264.74,0.16,3,USA,Amazon,515266
2023-04-05,Whey Protein,Protein,146,33.53,4885.69,0.18,1,Canada,Amazon,553245
2023-04-05,Zinc,Mineral,141,54.32,7636.14,0.12,0,Canada,Amazon,896233
2023-04-06,Ashwagandha,Herbal,167,49.51,8259.79,0.05,1,USA,Amazon,816849
2023-04-06,BCAA,Amino Acid,134,44.25,5921.76,0.1,3,UK,Amazon,730078
2023-04-06,Biotin,Vitamin,151,33.05,4880.58,0.16,3,UK,Amazon,545254
2023-04-06,Fish Oil,Omega,156,47.77,7762.64,0.11,2,Canada,Amazon,788229
2023-04-06,Iron Supplement,Mineral,159,37.77,6098.09,0.12,1,USA,Amazon,623227
2023-04-06,Magnesium,Mineral,156,27.53,4090.72,0.11,0,Canada,Amazon,454269
2023-04-06,Vitamin C,Vitamin,136,31.19,4255.4,0.16,3,USA,Amazon,514622
2023-04-06,Whey Protein,Protein,146,34.21,4986.14,0.18,1,Canada,Amazon,564506
2023-04-06,Zinc,Mineral,141,55.42,7783.59,0.13,0,Canada,Amazon,914359
2023-04-07,Ashwagandha,Herbal,168,49.5,8322.91,0.05,1,USA,Amazon,816783
2023-04-07,BCAA,Amino Acid,135,44.04,5921.84,0.11,3,UK,Amazon,726707
2023-04-07,Biotin,Vitamin,154,29.54,4431.55,0.16,3,UK,Amazon,487481
2023-04-07,Fish Oil,Omega,152,45.22,7264.59,0.12,2,Canada,Amazon,746106
2023-04-07,Iron Supplement,Mineral,159,38.15,6165.74,0.12,2,USA,Amazon,629412
2023-04-07,Magnesium,Mineral,155,28.4,4187.71,0.11,0,Canada,Amazon,468675
2023-04-07,Vitamin C,Vitamin,136,31.15,4246.05,0.16,3,USA,Amazon,513978
2023-04-07,Whey Protein,Protein,146,34.89,5086.59,0.18,1,Canada,Amazon,575768
2023-04-07,Zinc,Mineral,140,56.51,7931.04,0.15,0,Canada,Amazon,932486
2023-04-08,Ashwagandha,Herbal,169,49.5,8386.04,0.05,1,USA,Amazon,816717
2023-04-08,BCAA,Amino Acid,135,43.84,5921.92,0.11,3,UK,Amazon,723336
2023-04-08,Biotin,Vitamin,157,26.04,3982.53,0.16,4,UK,Amazon,429707
2023-04-08,Fish Oil,Omega,149,42.67,6766.54,0.12,2,Canada,Amazon,703984
2023-04-08,Iron Supplement,Mineral,159,38.52,6233.39,0.12,2,USA,Amazon,635598
2023-04-08,Magnesium,Mineral,154,29.28,4284.7,0.12,0,Canada,Amazon,483082
2023-04-08,Vitamin C,Vitamin,136,31.11,4236.7,0.16,3,USA,Amazon,513334
2023-04-08,Whey Protein,Protein,146,35.58,5187.05,0.17,1,Canada,Amazon,587029
2023-04-08,Zinc,Mineral,140,57.61,8078.49,0.16,0,Canada,Amazon,950612
2023-04-09,Ashwagandha,Herbal,171,49.49,8449.16,0.04,1,USA,Amazon,816651
2023-04-09,BCAA,Amino Acid,136,43.63,5922.01,0.12,2,UK,Amazon,719966
2023-04-09,Biotin,Vitamin,159,22.54,3533.5,0.16,4,UK,Amazon,371934
2023-04-09,Fish Oil,Omega,145,40.11,6268.48,0.12,2,Canada,Amazon,661862
2023-04-09,Iron Supplement,Mineral,159,38.9,6301.04,0.12,2,USA,Amazon,641783
2023-04-09,Magnesium,Mineral,153,30.15,4381.7,0.12,0,Canada,Amazon,497489
2023-04-09,Vitamin C,Vitamin,136,31.07,4227.36,0.16,3,USA,Amazon,512690
2023-04-09,Whey Protein,Protein,146,36.26,5287.5,0.17,1,Canada,Amazon,598290
2023-04-09,Zinc,Mineral,140,58.71,8225.95,0.17,0,Canada,Amazon,968739
2023-04-10,Ashwagandha,Herbal,172,49.49,8512.28,0.04,1,USA,Amazon,816585
2023-04-10,BCAA,Amino Acid,137,43.43,5922.09,0.12,2,UK,Amazon,716595
2023-04-10,Biotin,Vitamin,162,19.04,3084.48,0.16,5,UK,Amazon,314160
2023-04-10,Fish Oil,Omega,142,37.56,5770.42,0.12,2,Canada,Amazon,619740
2023-04-10,Iron Supplement,Mineral,159,39.27,6368.69,0.12,2,USA,Amazon,647969
2023-04-10,Magnesium,Mineral,152,31.02,4478.69,0.13,0,Canada,Amazon,511896
2023-04-10,Vitamin C,Vitamin,136,31.03,4218.02,0.16,3,USA,Amazon,512047
2023-04-10,Whey Protein,Protein,146,36.94,5387.95,0.17,1,Canada,Amazon,609551
2023-04-10,Zinc,Mineral,140,59.81,8373.4,0.18,0,UK,Amazon,986865
2023-04-11,Ashwagandha,Herbal,170,47.23,8090.31,0.05,1,USA,Amazon,779283
2023-04-11,BCAA,Amino Acid,137,43.23,5922.17,0.12,2,UK,Amazon,713224
2023-04-11,Biotin,Vitamin,161,20.83,3348.07,0.14,5,UK,Amazon,343766
2023-04-11,Fish Oil,Omega,138,35.01,5272.37,0.12,1,Canada,Amazon,577618
2023-04-11,Iron Supplement,Mineral,159,39.65,6436.34,0.12,2,USA,Amazon,654154
2023-04-11,Magnesium,Mineral,151,31.9,4575.68,0.13,0,Canada,Amazon,526303
2023-04-11,Vitamin C,Vitamin,136,30.99,4208.67,0.16,3,USA,Amazon,511403
2023-04-11,Whey Protein,Protein,146,37.62,5488.4,0.16,1,Canada,Amazon,620812
2023-04-11,Zinc,Mineral,140,58.49,8177.46,0.18,0,Canada,Amazon,965030
2023-04-12,Ashwagandha,Herbal,168,44.97,7668.33,0.06,1,USA,Amazon,741981
2023-04-12,BCAA,Amino Acid,138,43.02,5922.25,0.13,2,UK,Amazon,709854
2023-04-12,Biotin,Vitamin,160,22.63,3611.66,0.12,4,UK,Amazon,373371
2023-04-12,Fish Oil,Omega,134,32.45,4774.31,0.12,1,Canada,Amazon,535496
2023-04-12,Iron Supplement,Mineral,160,40.02,6503.99,0.13,2,USA,Amazon,660340
2023-04-12,Magnesium,Mineral,150,32.77,4672.67,0.13,0,Canada,Amazon,540710
2023-04-12,Vitamin C,Vitamin,136,30.96,4199.33,0.16,3,USA,Amazon,510759
2023-04-12,Whey Protein,Protein,146,38.31,5588.86,0.16,1,Canada,Amazon,632074
2023-04-12,Zinc,Mineral,139,57.16,7981.52,0.18,0,Canada,Amazon,943195
2023-04-13,Ashwagandha,Herbal,166,42.71,7246.36,0.07,1,USA,Amazon,704680
2023-04-13,BCAA,Amino Acid,139,42.82,5922.33,0.13,2,UK,Amazon,706483
2023-04-13,Biotin,Vitamin,159,24.42,3875.25,0.1,4,UK,Amazon,402977
2023-04-13,Fish Oil,Omega,131,29.9,4276.26,0.12,1,Canada,Amazon,493374
2023-04-13,Iron Supplement,Mineral,160,40.4,6571.64,0.13,2,USA,Amazon,666525
2023-04-13,Magnesium,Mineral,149,33.64,4769.66,0.14,0,Canada,Amazon,555117
2023-04-13,Vitamin C,Vitamin,135,30.92,4189.98,0.16,3,USA,Amazon,510115
2023-04-13,Whey Protein,Protein,146,38.99,5689.31,0.16,1,Canada,Amazon,643335
2023-04-13,Zinc,Mineral,139,55.84,7785.58,0.18,0,Canada,Amazon,921360
2023-04-14,Ashwagandha,Herbal,165,40.45,6824.38,0.08,1,USA,Amazon,667378
2023-04-14,BCAA,Amino Acid,139,42.61,5922.41,0.14,2,UK,Amazon,703112
2023-04-14,Biotin,Vitamin,159,26.22,4138.83,0.07,3,UK,Amazon,432583
2023-04-14,Fish Oil,Omega,127,27.35,3778.2,0.13,1,Canada,Amazon,451251
2023-04-14,Iron Supplement,Mineral,160,40.77,6639.29,0.13,2,USA,Amazon,672711
2023-04-14,Magnesium,Mineral,149,34.52,4866.66,0.14,1,Canada,Amazon,569523
2023-04-14,Vitamin C,Vitamin,135,30.88,4180.64,0.16,3,USA,Amazon,509471
2023-04-14,Whey Protein,Protein,146,39.67,5789.76,0.16,1,Canada,Amazon,654596
2023-04-14,Zinc,Mineral,139,54.52,7589.64,0.18,0,Canada,Amazon,899525
2023-04-15,Ashwagandha,Herbal,163,38.19,6402.41,0.09,1,USA,Amazon,630076
2023-04-15,BCAA,Amino Acid,140,42.41,5922.49,0.14,2,UK,Amazon,699741
2023-04-15,Biotin,Vitamin,158,28.01,4402.42,0.05,3,UK,Amazon,462189
2023-04-15,Fish Oil,Omega,123,24.8,3280.15,0.13,1,Canada,Amazon,409129
2023-04-15,Iron Supplement,Mineral,160,41.15,6706.94,0.13,2,USA,Amazon,678896
2023-04-15,Magnesium,Mineral,148,35.39,4963.65,0.15,1,Canada,Amazon,583930
2023-04-15,Vitamin C,Vitamin,135,30.84,4171.29,0.16,3,USA,Amazon,508828
2023-04-15,Whey Protein,Protein,146,40.36,5890.22,0.16,1,Canada,Amazon,665858
2023-04-15,Zinc,Mineral,138,53.19,7393.7,0.18,0,Canada,Amazon,877690
2023-04-16,Ashwagandha,Herbal,161,35.93,5980.43,0.1,1,USA,Amazon,592774
2023-04-16,BCAA,Amino Acid,141,42.2,5922.57,0.15,2,UK,Amazon,696371
2023-04-16,Biotin,Vitamin,157,29.81,4666.01,0.03,2,UK,Amazon,491794
2023-04-16,Fish Oil,Omega,120,22.24,2782.1,0.13,1,Canada,Amazon,367007
2023-04-16,Iron Supplement,Mineral,160,41.52,6774.59,0.13,2,USA,Amazon,685082
2023-04-16,Magnesium,Mineral,147,36.26,5060.64,0.15,1,Canada,Amazon,598337
2023-04-16,Vitamin C,Vitamin,135,30.8,4161.95,0.16,3,USA,Amazon,508184
2023-04-16,Whey Protein,Protein,146,41.04,5990.67,0.15,1,Canada,Amazon,677119
2023-04-16,Zinc,Mineral,138,51.87,7197.76,0.17,0,Canada,Amazon,855855
2023-04-17,Ashwagandha,Herbal,159,33.67,5558.46,0.11,0,USA,Amazon,555472
2023-04-17,BCAA,Amino Acid,141,42.0,5922.65,0.15,2,UK,Amazon,693000
2023-04-17,Biotin,Vitamin,156,31.6,4929.6,0.01,2,USA,Amazon,521400
2023-04-17,Fish Oil,Omega,116,19.69,2284.04,0.13,1,Canada,Amazon,324885
2023-04-17,Iron Supplement,Mineral,160,41.9,6842.24,0.13,2,USA,Amazon,691268
2023-04-17,Magnesium,Mineral,146,37.14,5157.63,0.15,1,Canada,Amazon,612744
2023-04-17,Vitamin C,Vitamin,135,30.76,4152.6,0.16,3,UK,Amazon,507540
2023-04-17,Whey Protein,Protein,146,41.72,6091.12,0.15,1,UK,Amazon,688380
2023-04-17,Zinc,Mineral,138,50.55,7001.82,0.17,0,Canada,Amazon,834020
2023-04-18,Ashwagandha,Herbal,157,31.4,5136.49,0.11,0,USA,Amazon,518171
2023-04-18,BCAA,Amino Acid,142,41.8,5922.73,0.15,2,UK,Amazon,689629
2023-04-18,Biotin,Vitamin,156,31.46,4905.03,0.01,2,UK,Amazon,519043
2023-04-18,Fish Oil,Omega,118,22.45,2728.98,0.13,1,Canada,Amazon,370401
2023-04-18,Iron Supplement,Mineral,161,42.27,6909.88,0.13,2,USA,Amazon,697453
2023-04-18,Magnesium,Mineral,145,38.01,5254.62,0.16,1,Canada,Amazon,627151
2023-04-18,Vitamin C,Vitamin,135,31.24,4227.15,0.15,3,USA,Amazon,515460
2023-04-18,Whey Protein,Protein,147,42.36,6218.63,0.15,1,Canada,Amazon,698932
2023-04-18,Zinc,Mineral,137,49.22,6805.88,0.17,0,Canada,Amazon,812185
2023-04-19,Ashwagandha,Herbal,155,29.14,4714.51,0.12,0,USA,Amazon,480869
2023-04-19,BCAA,Amino Acid,143,41.59,5922.82,0.16,1,UK,Amazon,686259
2023-04-19,Biotin,Vitamin,156,31.31,4880.47,0.01,2,UK,Amazon,516686
2023-04-19,Fish Oil,Omega,120,25.21,3173.93,0.13,2,Canada,Amazon,415918
2023-04-19,Iron Supplement,Mineral,161,42.64,6977.53,0.13,2,USA,Amazon,703639
2023-04-19,Magnesium,Mineral,144,38.88,5351.62,0.16,1,Canada,Amazon,641558
2023-04-19,Vitamin C,Vitamin,136,31.72,4301.7,0.15,3,USA,Amazon,523380
2023-04-19,Whey Protein,Protein,147,43.0,6346.14,0.16,1,Canada,Amazon,709484
2023-04-19,Zinc,Mineral,137,47.9,6609.94,0.17,0,Canada,Amazon,790350
2023-04-20,Ashwagandha,Herbal,153,26.88,4292.54,0.13,0,USA,Amazon,443567
2023-04-20,BCAA,Amino Acid,143,41.39,5922.9,0.16,1,UK,Amazon,682888
2023-04-20,Biotin,Vitamin,156,31.17,4855.9,0.01,2,UK,Amazon,514329
2023-04-20,Fish Oil,Omega,122,27.97,3618.87,0.13,2,Canada,Amazon,461434
2023-04-20,Iron Supplement,Mineral,161,43.02,7045.18,0.13,2,USA,Amazon,709824
2023-04-20,Magnesium,Mineral,143,39.76,5448.61,0.17,1,Canada,Amazon,655965
2023-04-20,Vitamin C,Vitamin,136,32.2,4376.25,0.14,3,USA,Amazon,531300
2023-04-20,Whey Protein,Protein,148,43.64,6473.65,0.16,1,Canada,Amazon,720036
2023-04-20,Zinc,Mineral,137,46.58,6414.0,0.17,0,Canada,Amazon,768515
2023-04-21,Ashwagandha,Herbal,152,24.62,3870.56,0.14,0,USA,Amazon,406265
2023-04-21,BCAA,Amino Acid,144,41.18,5922.98,0.17,1,UK,Amazon,679517
2023-04-21,Biotin,Vitamin,156,31.03,4831.34,0.01,2,UK,Amazon,511971
2023-04-21,Fish Oil,Omega,125,30.72,4063.82,0.13,2,Canada,Amazon,506951
2023-04-21,Iron Supplement,Mineral,161,43.39,7112.83,0.13,2,USA,Amazon,716010
2023-04-21,Magnesium,Mineral,142,40.63,5545.6,0.17,1,Canada,Amazon,670371
2023-04-21,Vitamin C,Vitamin,136,32.68,4450.79,0.13,4,USA,Amazon,539220
2023-04-21,Whey Protein,Protein,148,44.28,6601.16,0.17,1,Canada,Amazon,730589
2023-04-21,Zinc,Mineral,136,45.25,6218.06,0.17,1,Canada,Amazon,746680
2023-04-22,Ashwagandha,Herbal,150,22.36,3448.59,0.15,0,USA,Amazon,368964
2023-04-22,BCAA,Amino Acid,145,40.98,5923.06,0.17,1,UK,Amazon,676146
2023-04-22,Biotin,Vitamin,156,30.89,4806.77,0.01,2,UK,Amazon,509614
2023-04-22,Fish Oil,Omega,127,33.48,4508.76,0.13,2,Canada,Amazon,552467
2023-04-22,Iron Supplement,Mineral,161,43.77,7180.48,0.13,2,USA,Amazon,722195
2023-04-22,Magnesium,Mineral,141,41.5,5642.59,0.17,1,Canada,Amazon,684778
2023-04-22,Vitamin C,Vitamin,136,33.16,4525.34,0.12,4,USA,Amazon,547140
2023-04-22,Whey Protein,Protein,149,44.92,6728.67,0.17,1,Canada,Amazon,741141
2023-04-22,Zinc,Mineral,136,43.93,6022.12,0.17,1,Canada,Amazon,724845
2023-04-23,Ashwagandha,Herbal,148,20.1,3026.61,0.16,0,USA,Amazon,331662
2023-04-23,BCAA,Amino Acid,145,40.77,5923.14,0.18,1,UK,Amazon,672776
2023-04-23,Biotin,Vitamin,155,30.74,4782.21,0.01,2,UK,Amazon,507257
2023-04-23,Fish Oil,Omega,129,36.24,4953.71,0.13,3,Canada,Amazon,597984
2023-04-23,Iron Supplement,Mineral,162,44.14,7248.13,0.14,2,USA,Amazon,728381
2023-04-23,Magnesium,Mineral,140,42.37,5739.58,0.18,1,Canada,Amazon,699185
2023-04-23,Vitamin C,Vitamin,137,33.64,4599.89,0.12,4,USA,Amazon,555060
2023-04-23,Whey Protein,Protein,150,45.56,6856.19,0.17,1,Canada,Amazon,751693
2023-04-23,Zinc,Mineral,136,42.61,5826.18,0.17,1,Canada,Amazon,703010
2023-04-24,Ashwagandha,Herbal,146,17.84,2604.64,0.17,0,USA,Amazon,294360
2023-04-24,BCAA,Amino Acid,146,40.57,5923.22,0.18,1,UK,Amazon,669405
2023-04-24,Biotin,Vitamin,155,30.6,4757.64,0.01,2,UK,Amazon,504900
2023-04-24,Fish Oil,Omega,131,39.0,5398.65,0.13,3,Canada,Amazon,643500
2023-04-24,Iron Supplement,Mineral,162,44.52,7315.78,0.14,2,USA,Amazon,734566
2023-04-24,Magnesium,Mineral,139,43.25,5836.58,0.18,1,Canada,Amazon,713592
2023-04-24,Vitamin C,Vitamin,137,34.12,4674.44,0.11,4,USA,Amazon,562980
2023-04-24,Whey Protein,Protein,150,46.2,6983.7,0.18,1,Canada,Amazon,762245
2023-04-24,Zinc,Mineral,135,41.28,5630.24,0.17,1,Canada,Amazon,681175
2023-04-25,Ashwagandha,Herbal,147,19.86,2926.54,0.17,0,USA,Amazon,327643
2023-04-25,BCAA,Amino Acid,149,41.3,6167.32,0.18,1,UK,Amazon,681497
2023-04-25,Biotin,Vitamin,155,30.46,4733.07,0.01,2,UK,Amazon,502543
2023-04-25,Fish Oil,Omega,133,41.76,5843.59,0.13,3,Canada,Amazon,689016
2023-04-25,Iron Supplement,Mineral,162,44.89,7383.43,0.14,2,USA,Amazon,740752
2023-04-25,Magnesium,Mineral,138,44.12,5933.57,0.19,1,Canada,Amazon,727999
2023-04-25,Vitamin C,Vitamin,137,33.05,4536.05,0.12,4,USA,Amazon,545325
2023-04-25,Whey Protein,Protein,151,46.84,7111.21,0.18,1,Canada,Amazon,772797
2023-04-25,Zinc,Mineral,135,39.96,5434.3,0.17,1,Canada,Amazon,659340
2023-04-26,Ashwagandha,Herbal,148,21.87,3248.43,0.17,0,USA,Amazon,360926
2023-04-26,BCAA,Amino Acid,152,42.04,6411.41,0.17,1,UK,Amazon,693589
